,psu_measured_voltages,psu_measured_currents,psu_measured_powers,load_measured_voltages,load_measured_currents,load_measured_powers
164,23.004,0.977,22.475,11.887292,1.640051,19.497822
165,23.004,0.983,22.613,11.887071,1.649601,19.610275
166,23.004,0.988,22.728,11.88676,1.659366,19.723146
167,23.004,0.994,22.866,11.886626,1.669308,19.840908
168,23.004,1.0,23.004,11.886241,1.679684,19.966267
169,23.004,1.006,23.142,11.886197,1.689538,20.082745
170,23.004,1.011,23.257,11.88593,1.699335,20.197222
171,23.004,1.018,23.418,11.885753,1.709711,20.322075
172,23.004,1.023,23.556,11.885486,1.719589,20.439405
173,23.004,1.029,23.671,11.88522,1.72929,20.55131
174,23.004,1.035,23.809,11.885056,1.739722,20.676493
175,23.004,1.041,23.947,11.884894,1.749431,20.793598
176,23.004,1.046,24.062,11.88479,1.759429,20.909193
177,23.004,1.053,24.223,11.884494,1.769805,21.032854
178,23.004,1.059,24.361,11.884406,1.779579,21.150776
179,23.004,1.064,24.476,11.884139,1.789408,21.266081
180,23.004,1.07,24.614,11.883917,1.799792,21.389959
181,23.004,1.076,24.752,11.883665,1.809638,21.505606
182,23.004,1.082,24.89,11.883444,1.819572,21.621498
183,23.004,1.088,25.028,11.883191,1.829345,21.739389
184,23.004,1.094,25.166,11.882911,1.839793,21.861607
185,23.004,1.099,25.281,11.882644,1.849478,21.977579
186,23.004,1.105,25.419,11.882511,1.859413,22.09498
187,23.003,1.112,25.579,11.882274,1.869981,22.217718
188,23.003,1.117,25.694,11.88208,1.879562,22.331497
189,23.003,1.123,25.832,11.881829,1.889247,22.448027
190,23.003,1.129,25.97,11.881534,1.899871,22.572998
191,23.003,1.135,26.108,11.881281,1.90942,22.68685
192,23.003,1.141,26.223,11.880941,1.91933,22.803137
193,23.003,1.147,26.384,11.880718,1.929818,22.926939
194,23.003,1.153,26.522,11.880556,1.939608,23.044184
195,23.003,1.158,26.66,11.880363,1.949462,23.158772
196,23.003,1.164,26.775,11.879905,1.959757,23.28183
197,23.003,1.17,26.914,11.87958,1.969402,23.395185
198,23.003,1.176,27.052,11.879297,1.979288,23.512896
199,23.003,1.182,27.19,11.87921,1.989078,23.628202
200,23.002,1.188,27.326,11.878957,1.999734,23.754469
